dataset,hardware,vmaf_version,clip,complexity,codec,profile,encoder_kind,rung,resolution_p,target_kbps,achieved_kbps,vmaf,wh_per_min,delta_w_watts,n,confidence,source_file,notes
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h264,cpu,cpu,sweep,1080,13000,12693.0,95.84,0.5185,68.37,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h264,gpu_baseline,gpu,sweep,1080,13000,12985.8,95.38,0.1142,56.05,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h264,gpu_tuned,gpu,sweep,1080,13000,12934.2,94.74,0.2205,52.21,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h264,cpu,cpu,sweep,1080,15000,14652.1,96.03,0.5482,69.24,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h264,gpu_baseline,gpu,sweep,1080,15000,14975.8,95.53,0.1159,56.14,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h264,gpu_tuned,gpu,sweep,1080,15000,14925.3,94.94,0.2334,55.28,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h265,cpu,cpu,sweep,1080,8500,8360.7,95.7,0.8446,62.82,1,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h265,gpu_baseline,gpu,sweep,1080,8500,8365.9,94.75,0.144,62.91,5,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h265,gpu_tuned,gpu,sweep,1080,8500,8457.9,94.32,0.3742,47.1,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h265,cpu,cpu,sweep,1080,10000,9840.0,95.88,0.9522,67.22,1,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h265,gpu_baseline,gpu,sweep,1080,10000,9815.5,94.97,0.1279,55.62,5,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h265,gpu_tuned,gpu,sweep,1080,10000,9962.8,94.53,0.3753,47.24,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),av1,cpu,cpu,sweep,1080,7500,5116.8,94.06,0.3764,63.32,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),av1,gpu_baseline,gpu,sweep,1080,7500,7610.2,94.86,0.123,58.76,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),av1,gpu_tuned,gpu,sweep,1080,7500,7576.2,94.39,0.2517,51.68,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,cpu,cpu,sweep,1080,13000,15457.0,96.13,0.3889,72.17,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,gpu_baseline,gpu,sweep,1080,13000,13044.6,94.36,0.1422,68.87,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,gpu_tuned,gpu,sweep,1080,13000,12976.3,94.16,0.2207,53.21,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,cpu,cpu,sweep,1080,15000,17847.6,96.51,0.3901,70.93,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,gpu_baseline,gpu,sweep,1080,15000,15052.7,94.69,0.1368,66.53,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,gpu_tuned,gpu,sweep,1080,15000,14975.6,94.53,0.2155,52.17,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,cpu,cpu,sweep,1080,8500,10423.6,95.69,0.7998,67.59,1,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,gpu_baseline,gpu,sweep,1080,8500,7573.9,93.61,0.1413,63.58,5,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,gpu_tuned,gpu,sweep,1080,8500,7777.3,94.05,0.387,47.88,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,cpu,cpu,sweep,1080,10000,12431.2,96.12,0.839,67.73,1,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,gpu_baseline,gpu,sweep,1080,10000,8803.7,94.1,0.1492,67.14,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,gpu_tuned,gpu,sweep,1080,10000,9031.8,94.45,0.373,46.15,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),av1,cpu,cpu,sweep,1080,7500,6179.0,96.35,0.5088,68.35,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),av1,gpu_baseline,gpu,sweep,1080,7500,7057.1,94.93,0.146,72.35,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),av1,gpu_tuned,gpu,sweep,1080,7500,6819.8,94.53,0.2633,53.85,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,cpu,cpu,sweep,1080,13000,13231.0,95.49,0.127,38.27,4,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,gpu_baseline,gpu,sweep,1080,13000,13145.0,95.22,0.0745,71.65,11,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,gpu_tuned,gpu,sweep,1080,13000,13097.3,95.48,0.115,50.48,5,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h264,cpu,cpu,iso_quality_interp,1080,2928,,88,0.333,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h264,cpu,cpu,iso_quality_interp,1080,2928,,90,0.333,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h264,cpu,cpu,iso_quality_interp,1080,2928,,92,0.333,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h264,cpu,cpu,iso_quality_interp,1080,5083,,94,0.386,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h264,cpu,cpu,iso_quality_interp,1080,14343,,96,0.544,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h264,gpu_baseline,gpu,iso_quality_interp,1080,3004,,88,0.108,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h264,gpu_baseline,gpu,iso_quality_interp,1080,3004,,90,0.108,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h264,gpu_baseline,gpu,iso_quality_interp,1080,3364,,92,0.109,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h264,gpu_baseline,gpu,iso_quality_interp,1080,5477,,94,0.113,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h264,gpu_baseline,gpu,iso_quality_interp,1080,,,96,,,,,docs/smpte_2026/iso_vmaf_table.csv,target VMAF unreachable in sweep (max measured 95.53)
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h264,gpu_tuned,gpu,iso_quality_interp,1080,2989,,88,0.203,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h264,gpu_tuned,gpu,iso_quality_interp,1080,2989,,90,0.203,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h264,gpu_tuned,gpu,iso_quality_interp,1080,4422,,92,0.212,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h264,gpu_tuned,gpu,iso_quality_interp,1080,8684,,94,0.218,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h264,gpu_tuned,gpu,iso_quality_interp,1080,,,96,,,,,docs/smpte_2026/iso_vmaf_table.csv,target VMAF unreachable in sweep (max measured 94.94)
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h265,cpu,cpu,iso_quality_interp,1080,1481,,88,0.627,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h265,cpu,cpu,iso_quality_interp,1080,1481,,90,0.627,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h265,cpu,cpu,iso_quality_interp,1080,1481,,92,0.627,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h265,cpu,cpu,iso_quality_interp,1080,2739,,94,0.686,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h265,cpu,cpu,iso_quality_interp,1080,,,96,,,,,docs/smpte_2026/iso_vmaf_table.csv,target VMAF unreachable in sweep (max measured 95.88)
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h265,gpu_baseline,gpu,iso_quality_interp,1080,1561,,88,0.13,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h265,gpu_baseline,gpu,iso_quality_interp,1080,2176,,90,0.129,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h265,gpu_baseline,gpu,iso_quality_interp,1080,3000,,92,0.129,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h265,gpu_baseline,gpu,iso_quality_interp,1080,5142,,94,0.135,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h265,gpu_baseline,gpu,iso_quality_interp,1080,,,96,,,,,docs/smpte_2026/iso_vmaf_table.csv,target VMAF unreachable in sweep (max measured 94.97)
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h265,gpu_tuned,gpu,iso_quality_interp,1080,1524,,88,0.368,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h265,gpu_tuned,gpu,iso_quality_interp,1080,1917,,90,0.373,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h265,gpu_tuned,gpu,iso_quality_interp,1080,2634,,92,0.379,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h265,gpu_tuned,gpu,iso_quality_interp,1080,6728,,94,0.379,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,h265,gpu_tuned,gpu,iso_quality_interp,1080,,,96,,,,,docs/smpte_2026/iso_vmaf_table.csv,target VMAF unreachable in sweep (max measured 94.53)
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,av1,cpu,cpu,iso_quality_interp,1080,687,,88,0.324,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 6 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,av1,cpu,cpu,iso_quality_interp,1080,687,,90,0.324,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 6 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,av1,cpu,cpu,iso_quality_interp,1080,1170,,92,0.349,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 6 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,av1,cpu,cpu,iso_quality_interp,1080,4866,,94,0.375,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 6 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,av1,cpu,cpu,iso_quality_interp,1080,,,96,,,,,docs/smpte_2026/iso_vmaf_table.csv,target VMAF unreachable in sweep (max measured 94.06)
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,av1,gpu_baseline,gpu,iso_quality_interp,1080,1034,,88,0.126,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 6 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,av1,gpu_baseline,gpu,iso_quality_interp,1080,1034,,90,0.126,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 6 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,av1,gpu_baseline,gpu,iso_quality_interp,1080,1585,,92,0.125,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 6 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,av1,gpu_baseline,gpu,iso_quality_interp,1080,3771,,94,0.126,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 6 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,av1,gpu_baseline,gpu,iso_quality_interp,1080,,,96,,,,,docs/smpte_2026/iso_vmaf_table.csv,target VMAF unreachable in sweep (max measured 94.86)
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,av1,gpu_tuned,gpu,iso_quality_interp,1080,997,,88,0.249,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 6 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,av1,gpu_tuned,gpu,iso_quality_interp,1080,1306,,90,0.252,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 6 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,av1,gpu_tuned,gpu,iso_quality_interp,1080,2215,,92,0.255,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 6 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,av1,gpu_tuned,gpu,iso_quality_interp,1080,5693,,94,0.259,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 6 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low,av1,gpu_tuned,gpu,iso_quality_interp,1080,,,96,,,,,docs/smpte_2026/iso_vmaf_table.csv,target VMAF unreachable in sweep (max measured 94.39)
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high,h264,cpu,cpu,iso_quality_interp,1080,3346,,88,0.304,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high,h264,cpu,cpu,iso_quality_interp,1080,4231,,90,0.31,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high,h264,cpu,cpu,iso_quality_interp,1080,5658,,92,0.322,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high,h264,cpu,cpu,iso_quality_interp,1080,8581,,94,0.347,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high,h264,cpu,cpu,iso_quality_interp,1080,14845,,96,0.382,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high,h264,gpu_baseline,gpu,iso_quality_interp,1080,3862,,88,0.138,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high,h264,gpu_baseline,gpu,iso_quality_interp,1080,4812,,90,0.14,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
s53_iso_quality_interpolated,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high,h264,gpu_baseline,gpu,iso_quality_interp,1080,6793,,92,0.14,,,,docs/smpte_2026/iso_vmaf_table.csv,"bitrate LINEARLY INTERPOLATED between 7 measured sweep points, not independently measured"
